,Event_Name,Tweet_Timestamp,Hour,Day,Count
12073,WAR campaign,10/20/2022 19:00,19,10/20/2022,0
12074,WAR campaign,10/20/2022 20:00,20,10/20/2022,0
12075,WAR campaign,10/20/2022 21:00,21,10/20/2022,0
12076,WAR campaign,10/20/2022 22:00,22,10/20/2022,0
12077,WAR campaign,10/20/2022 23:00,23,10/20/2022,0
12078,WAR campaign,10/21/2022 0:00,0,10/21/2022,0
12079,WAR campaign,10/21/2022 1:00,1,10/21/2022,0
12080,WAR campaign,10/21/2022 2:00,2,10/21/2022,0
12081,WAR campaign,10/21/2022 3:00,3,10/21/2022,0
12082,WAR campaign,10/21/2022 4:00,4,10/21/2022,0
12083,WAR campaign,10/21/2022 5:00,5,10/21/2022,0
12084,WAR campaign,10/21/2022 6:00,6,10/21/2022,0
12085,WAR campaign,10/21/2022 7:00,7,10/21/2022,0
12086,WAR campaign,10/21/2022 8:00,8,10/21/2022,1
12087,Weather forecast,11/9/2022 12:00,12,11/9/2022,1
12088,Weeknd Concert,10/29/2022 0:00,0,10/29/2022,1
12089,Wimbeldon 2022,10/30/2022 11:00,11,10/30/2022,1
12090,Wimbeldon 2022,10/30/2022 12:00,12,10/30/2022,0
12091,Wimbeldon 2022,10/30/2022 13:00,13,10/30/2022,0
12092,Wimbeldon 2022,10/30/2022 14:00,14,10/30/2022,0
12093,Wimbeldon 2022,10/30/2022 15:00,15,10/30/2022,0
12094,Wimbeldon 2022,10/30/2022 16:00,16,10/30/2022,0
12095,Wimbeldon 2022,10/30/2022 17:00,17,10/30/2022,0
12096,Wimbeldon 2022,10/30/2022 18:00,18,10/30/2022,0
12097,Wimbeldon 2022,10/30/2022 19:00,19,10/30/2022,0
12098,Wimbeldon 2022,10/30/2022 20:00,20,10/30/2022,0
12099,Wimbeldon 2022,10/30/2022 21:00,21,10/30/2022,0
12100,Wimbeldon 2022,10/30/2022 22:00,22,10/30/2022,0
12101,Wimbeldon 2022,10/30/2022 23:00,23,10/30/2022,0
12102,Wimbeldon 2022,10/31/2022 0:00,0,10/31/2022,0
12103,Wimbeldon 2022,10/31/2022 1:00,1,10/31/2022,0
12104,Wimbeldon 2022,10/31/2022 2:00,2,10/31/2022,0
12105,Wimbeldon 2022,10/31/2022 3:00,3,10/31/2022,0
12106,Wimbeldon 2022,10/31/2022 4:00,4,10/31/2022,0
12107,Wimbeldon 2022,10/31/2022 5:00,5,10/31/2022,0
12108,Wimbeldon 2022,10/31/2022 6:00,6,10/31/2022,0
12109,Wimbeldon 2022,10/31/2022 7:00,7,10/31/2022,0
12110,Wimbeldon 2022,10/31/2022 8:00,8,10/31/2022,0
12111,Wimbeldon 2022,10/31/2022 9:00,9,10/31/2022,0
12112,Wimbeldon 2022,10/31/2022 10:00,10,10/31/2022,0
12113,Wimbeldon 2022,10/31/2022 11:00,11,10/31/2022,0
12114,Wimbeldon 2022,10/31/2022 12:00,12,10/31/2022,0
12115,Wimbeldon 2022,10/31/2022 13:00,13,10/31/2022,0
12116,Wimbeldon 2022,10/31/2022 14:00,14,10/31/2022,0
12117,Wimbeldon 2022,10/31/2022 15:00,15,10/31/2022,0
12118,Wimbeldon 2022,10/31/2022 16:00,16,10/31/2022,0
12119,Wimbeldon 2022,10/31/2022 17:00,17,10/31/2022,0
12120,Wimbeldon 2022,10/31/2022 18:00,18,10/31/2022,0
12121,Wimbeldon 2022,10/31/2022 19:00,19,10/31/2022,0
12122,Wimbeldon 2022,10/31/2022 20:00,20,10/31/2022,0
12123,Wimbeldon 2022,10/31/2022 21:00,21,10/31/2022,0
12124,Wimbeldon 2022,10/31/2022 22:00,22,10/31/2022,0
12125,Wimbeldon 2022,10/31/2022 23:00,23,10/31/2022,0
12126,Wimbeldon 2022,11/1/2022 0:00,0,11/1/2022,0
12127,Wimbeldon 2022,11/1/2022 1:00,1,11/1/2022,0
12128,Wimbeldon 2022,11/1/2022 2:00,2,11/1/2022,0
12129,Wimbeldon 2022,11/1/2022 3:00,3,11/1/2022,0
12130,Wimbeldon 2022,11/1/2022 4:00,4,11/1/2022,0
12131,Wimbeldon 2022,11/1/2022 5:00,5,11/1/2022,0
12132,Wimbeldon 2022,11/1/2022 6:00,6,11/1/2022,0
12133,Wimbeldon 2022,11/1/2022 7:00,7,11/1/2022,0
12134,Wimbeldon 2022,11/1/2022 8:00,8,11/1/2022,0
12135,Wimbeldon 2022,11/1/2022 9:00,9,11/1/2022,0
12136,Wimbeldon 2022,11/1/2022 10:00,10,11/1/2022,0
12137,Wimbeldon 2022,11/1/2022 11:00,11,11/1/2022,1
12138,Wimbeldon 2022,11/1/2022 12:00,12,11/1/2022,0
12139,Wimbeldon 2022,11/1/2022 13:00,13,11/1/2022,0
12140,Wimbeldon 2022,11/1/2022 14:00,14,11/1/2022,0
12141,Wimbeldon 2022,11/1/2022 15:00,15,11/1/2022,0
12142,Wimbeldon 2022,11/1/2022 16:00,16,11/1/2022,0
12143,Wimbeldon 2022,11/1/2022 17:00,17,11/1/2022,0
12144,Wimbeldon 2022,11/1/2022 18:00,18,11/1/2022,0
12145,Wimbeldon 2022,11/1/2022 19:00,19,11/1/2022,0
12146,Wimbeldon 2022,11/1/2022 20:00,20,11/1/2022,0
12147,Wimbeldon 2022,11/1/2022 21:00,21,11/1/2022,0
12148,Wimbeldon 2022,11/1/2022 22:00,22,11/1/2022,0
12149,Wimbeldon 2022,11/1/2022 23:00,23,11/1/2022,0
12150,Wimbeldon 2022,11/2/2022 0:00,0,11/2/2022,0
12151,Wimbeldon 2022,11/2/2022 1:00,1,11/2/2022,0
12152,Wimbeldon 2022,11/2/2022 2:00,2,11/2/2022,0
12153,Wimbeldon 2022,11/2/2022 3:00,3,11/2/2022,0
12154,Wimbeldon 2022,11/2/2022 4:00,4,11/2/2022,0
12155,Wimbeldon 2022,11/2/2022 5:00,5,11/2/2022,0
12156,Wimbeldon 2022,11/2/2022 6:00,6,11/2/2022,0
12157,Wimbeldon 2022,11/2/2022 7:00,7,11/2/2022,0
12158,Wimbeldon 2022,11/2/2022 8:00,8,11/2/2022,0
12159,Wimbeldon 2022,11/2/2022 9:00,9,11/2/2022,0
12160,Wimbeldon 2022,11/2/2022 10:00,10,11/2/2022,0
12161,Wimbeldon 2022,11/2/2022 11:00,11,11/2/2022,0
12162,Wimbeldon 2022,11/2/2022 12:00,12,11/2/2022,0
12163,Wimbeldon 2022,11/2/2022 13:00,13,11/2/2022,0
12164,Wimbeldon 2022,11/2/2022 14:00,14,11/2/2022,0
12165,Wimbeldon 2022,11/2/2022 15:00,15,11/2/2022,0
12166,Wimbeldon 2022,11/2/2022 16:00,16,11/2/2022,0
12167,Wimbeldon 2022,11/2/2022 17:00,17,11/2/2022,0
12168,Wimbeldon 2022,11/2/2022 18:00,18,11/2/2022,0
12169,Wimbeldon 2022,11/2/2022 19:00,19,11/2/2022,0
12170,Wimbeldon 2022,11/2/2022 20:00,20,11/2/2022,0
12171,Wimbeldon 2022,11/2/2022 21:00,21,11/2/2022,0
12172,Wimbeldon 2022,11/2/2022 22:00,22,11/2/2022,0
12173,Wimbeldon 2022,11/2/2022 23:00,23,11/2/2022,0
12174,Wimbeldon 2022,11/3/2022 0:00,0,11/3/2022,0
12175,Wimbeldon 2022,11/3/2022 1:00,1,11/3/2022,0
12176,Wimbeldon 2022,11/3/2022 2:00,2,11/3/2022,0
12177,Wimbeldon 2022,11/3/2022 3:00,3,11/3/2022,0
12178,Wimbeldon 2022,11/3/2022 4:00,4,11/3/2022,0
12179,Wimbeldon 2022,11/3/2022 5:00,5,11/3/2022,0
12180,Wimbeldon 2022,11/3/2022 6:00,6,11/3/2022,0
12181,Wimbeldon 2022,11/3/2022 7:00,7,11/3/2022,0
12182,Wimbeldon 2022,11/3/2022 8:00,8,11/3/2022,0
12183,Wimbeldon 2022,11/3/2022 9:00,9,11/3/2022,0
12184,Wimbeldon 2022,11/3/2022 10:00,10,11/3/2022,0
12185,Wimbeldon 2022,11/3/2022 11:00,11,11/3/2022,1
12186,Wimbeldon 2022,11/3/2022 12:00,12,11/3/2022,0
12187,Wimbeldon 2022,11/3/2022 13:00,13,11/3/2022,0
12188,Wimbeldon 2022,11/3/2022 14:00,14,11/3/2022,0
12189,Wimbeldon 2022,11/3/2022 15:00,15,11/3/2022,0
12190,Wimbeldon 2022,11/3/2022 16:00,16,11/3/2022,0
12191,Wimbeldon 2022,11/3/2022 17:00,17,11/3/2022,0
12192,Wimbeldon 2022,11/3/2022 18:00,18,11/3/2022,0
12193,Wimbeldon 2022,11/3/2022 19:00,19,11/3/2022,0
12194,Wimbeldon 2022,11/3/2022 20:00,20,11/3/2022,0
12195,Wimbeldon 2022,11/3/2022 21:00,21,11/3/2022,0
12196,Wimbeldon 2022,11/3/2022 22:00,22,11/3/2022,0
12197,Wimbeldon 2022,11/3/2022 23:00,23,11/3/2022,0
12198,Wimbeldon 2022,11/4/2022 0:00,0,11/4/2022,0
12199,Wimbeldon 2022,11/4/2022 1:00,1,11/4/2022,0
12200,Wimbeldon 2022,11/4/2022 2:00,2,11/4/2022,0
12201,Wimbeldon 2022,11/4/2022 3:00,3,11/4/2022,0
12202,Wimbeldon 2022,11/4/2022 4:00,4,11/4/2022,0
12203,Wimbeldon 2022,11/4/2022 5:00,5,11/4/2022,0
12204,Wimbeldon 2022,11/4/2022 6:00,6,11/4/2022,0
12205,Wimbeldon 2022,11/4/2022 7:00,7,11/4/2022,0
12206,Wimbeldon 2022,11/4/2022 8:00,8,11/4/2022,0
12207,Wimbeldon 2022,11/4/2022 9:00,9,11/4/2022,0
12208,Wimbeldon 2022,11/4/2022 10:00,10,11/4/2022,0
12209,Wimbeldon 2022,11/4/2022 11:00,11,11/4/2022,0
12210,Wimbeldon 2022,11/4/2022 12:00,12,11/4/2022,0
12211,Wimbeldon 2022,11/4/2022 13:00,13,11/4/2022,0
12212,Wimbeldon 2022,11/4/2022 14:00,14,11/4/2022,0
12213,Wimbeldon 2022,11/4/2022 15:00,15,11/4/2022,0
12214,Wimbeldon 2022,11/4/2022 16:00,16,11/4/2022,0
12215,Wimbeldon 2022,11/4/2022 17:00,17,11/4/2022,0
12216,Wimbeldon 2022,11/4/2022 18:00,18,11/4/2022,0
12217,Wimbeldon 2022,11/4/2022 19:00,19,11/4/2022,0
12218,Wimbeldon 2022,11/4/2022 20:00,20,11/4/2022,0
12219,Wimbeldon 2022,11/4/2022 21:00,21,11/4/2022,0
12220,Wimbeldon 2022,11/4/2022 22:00,22,11/4/2022,0
12221,Wimbeldon 2022,11/4/2022 23:00,23,11/4/2022,0
12222,Wimbeldon 2022,11/5/2022 0:00,0,11/5/2022,0
12223,Wimbeldon 2022,11/5/2022 1:00,1,11/5/2022,0
12224,Wimbeldon 2022,11/5/2022 2:00,2,11/5/2022,0
12225,Wimbeldon 2022,11/5/2022 3:00,3,11/5/2022,0
12226,Wimbeldon 2022,11/5/2022 4:00,4,11/5/2022,0
12227,Wimbeldon 2022,11/5/2022 5:00,5,11/5/2022,0
12228,Wimbeldon 2022,11/5/2022 6:00,6,11/5/2022,0
12229,Wimbeldon 2022,11/5/2022 7:00,7,11/5/2022,0
12230,Wimbeldon 2022,11/5/2022 8:00,8,11/5/2022,0
12231,Wimbeldon 2022,11/5/2022 9:00,9,11/5/2022,0
12232,Wimbeldon 2022,11/5/2022 10:00,10,11/5/2022,0
12233,Wimbeldon 2022,11/5/2022 11:00,11,11/5/2022,1
12234,Wimbeldon 2022,11/5/2022 12:00,12,11/5/2022,0
12235,Wimbeldon 2022,11/5/2022 13:00,13,11/5/2022,0
12236,Wimbeldon 2022,11/5/2022 14:00,14,11/5/2022,0
12237,Wimbeldon 2022,11/5/2022 15:00,15,11/5/2022,0
12238,Wimbeldon 2022,11/5/2022 16:00,16,11/5/2022,0
12239,Wimbeldon 2022,11/5/2022 17:00,17,11/5/2022,0
12240,Wimbeldon 2022,11/5/2022 18:00,18,11/5/2022,0
12241,Wimbeldon 2022,11/5/2022 19:00,19,11/5/2022,0
12242,Wimbeldon 2022,11/5/2022 20:00,20,11/5/2022,0
12243,Wimbeldon 2022,11/5/2022 21:00,21,11/5/2022,0
12244,Wimbeldon 2022,11/5/2022 22:00,22,11/5/2022,0
12245,Wimbeldon 2022,11/5/2022 23:00,23,11/5/2022,0
12246,Wimbeldon 2022,11/6/2022 0:00,0,11/6/2022,0
12247,Wimbeldon 2022,11/6/2022 1:00,1,11/6/2022,0
12248,Wimbeldon 2022,11/6/2022 2:00,2,11/6/2022,0
12249,Wimbeldon 2022,11/6/2022 3:00,3,11/6/2022,0
12250,Wimbeldon 2022,11/6/2022 4:00,4,11/6/2022,0
12251,Wimbeldon 2022,11/6/2022 5:00,5,11/6/2022,0
12252,Wimbeldon 2022,11/6/2022 6:00,6,11/6/2022,0
12253,Wimbeldon 2022,11/6/2022 7:00,7,11/6/2022,0
12254,Wimbeldon 2022,11/6/2022 8:00,8,11/6/2022,0
12255,Wimbeldon 2022,11/6/2022 9:00,9,11/6/2022,0
12256,Wimbeldon 2022,11/6/2022 10:00,10,11/6/2022,0
12257,Wimbeldon 2022,11/6/2022 11:00,11,11/6/2022,0
12258,Wimbeldon 2022,11/6/2022 12:00,12,11/6/2022,0
12259,Wimbeldon 2022,11/6/2022 13:00,13,11/6/2022,0
12260,Wimbeldon 2022,11/6/2022 14:00,14,11/6/2022,0
12261,Wimbeldon 2022,11/6/2022 15:00,15,11/6/2022,0
12262,Wimbeldon 2022,11/6/2022 16:00,16,11/6/2022,0
12263,Wimbeldon 2022,11/6/2022 17:00,17,11/6/2022,0
12264,Wimbeldon 2022,11/6/2022 18:00,18,11/6/2022,0
12265,Wimbeldon 2022,11/6/2022 19:00,19,11/6/2022,0
12266,Wimbeldon 2022,11/6/2022 20:00,20,11/6/2022,0
12267,Wimbeldon 2022,11/6/2022 21:00,21,11/6/2022,0
12268,Wimbeldon 2022,11/6/2022 22:00,22,11/6/2022,0
12269,Wimbeldon 2022,11/6/2022 23:00,23,11/6/2022,0
12270,Wimbeldon 2022,11/7/2022 0:00,0,11/7/2022,0
12271,Wimbeldon 2022,11/7/2022 1:00,1,11/7/2022,0
12272,Wimbeldon 2022,11/7/2022 2:00,2,11/7/2022,0
12273,Wimbeldon 2022,11/7/2022 3:00,3,11/7/2022,0
12274,Wimbeldon 2022,11/7/2022 4:00,4,11/7/2022,0
12275,Wimbeldon 2022,11/7/2022 5:00,5,11/7/2022,0
12276,Wimbeldon 2022,11/7/2022 6:00,6,11/7/2022,0
12277,Wimbeldon 2022,11/7/2022 7:00,7,11/7/2022,0
12278,Wimbeldon 2022,11/7/2022 8:00,8,11/7/2022,0
12279,Wimbeldon 2022,11/7/2022 9:00,9,11/7/2022,0
12280,Wimbeldon 2022,11/7/2022 10:00,10,11/7/2022,0
12281,Wimbeldon 2022,11/7/2022 11:00,11,11/7/2022,1
12282,Wimbeldon 2022,11/7/2022 12:00,12,11/7/2022,0
12283,Wimbeldon 2022,11/7/2022 13:00,13,11/7/2022,0
12284,Wimbeldon 2022,11/7/2022 14:00,14,11/7/2022,0
12285,Wimbeldon 2022,11/7/2022 15:00,15,11/7/2022,0
12286,Wimbeldon 2022,11/7/2022 16:00,16,11/7/2022,0
12287,Wimbeldon 2022,11/7/2022 17:00,17,11/7/2022,0
12288,Wimbeldon 2022,11/7/2022 18:00,18,11/7/2022,0
12289,Wimbeldon 2022,11/7/2022 19:00,19,11/7/2022,0
12290,Wimbeldon 2022,11/7/2022 20:00,20,11/7/2022,0
12291,Wimbeldon 2022,11/7/2022 21:00,21,11/7/2022,0
12292,Wimbeldon 2022,11/7/2022 22:00,22,11/7/2022,0
12293,Wimbeldon 2022,11/7/2022 23:00,23,11/7/2022,0
12294,Wimbeldon 2022,11/8/2022 0:00,0,11/8/2022,0
12295,Wimbeldon 2022,11/8/2022 1:00,1,11/8/2022,0
12296,Wimbeldon 2022,11/8/2022 2:00,2,11/8/2022,0
12297,Wimbeldon 2022,11/8/2022 3:00,3,11/8/2022,0
12298,Wimbeldon 2022,11/8/2022 4:00,4,11/8/2022,0
12299,Wimbeldon 2022,11/8/2022 5:00,5,11/8/2022,0
12300,Wimbeldon 2022,11/8/2022 6:00,6,11/8/2022,0
12301,Wimbeldon 2022,11/8/2022 7:00,7,11/8/2022,0
12302,Wimbeldon 2022,11/8/2022 8:00,8,11/8/2022,0
12303,Wimbeldon 2022,11/8/2022 9:00,9,11/8/2022,0
12304,Wimbeldon 2022,11/8/2022 10:00,10,11/8/2022,0
12305,Wimbeldon 2022,11/8/2022 11:00,11,11/8/2022,0
12306,Wimbeldon 2022,11/8/2022 12:00,12,11/8/2022,0
12307,Wimbeldon 2022,11/8/2022 13:00,13,11/8/2022,0
12308,Wimbeldon 2022,11/8/2022 14:00,14,11/8/2022,0
12309,Wimbeldon 2022,11/8/2022 15:00,15,11/8/2022,0
12310,Wimbeldon 2022,11/8/2022 16:00,16,11/8/2022,0
12311,Wimbeldon 2022,11/8/2022 17:00,17,11/8/2022,0
12312,Wimbeldon 2022,11/8/2022 18:00,18,11/8/2022,0
12313,Wimbeldon 2022,11/8/2022 19:00,19,11/8/2022,0
12314,Wimbeldon 2022,11/8/2022 20:00,20,11/8/2022,0
12315,Wimbeldon 2022,11/8/2022 21:00,21,11/8/2022,0
12316,Wimbeldon 2022,11/8/2022 22:00,22,11/8/2022,0
12317,Wimbeldon 2022,11/8/2022 23:00,23,11/8/2022,0
12318,Wimbeldon 2022,11/9/2022 0:00,0,11/9/2022,0
12319,Wimbeldon 2022,11/9/2022 1:00,1,11/9/2022,0
12320,Wimbeldon 2022,11/9/2022 2:00,2,11/9/2022,0
12321,Wimbeldon 2022,11/9/2022 3:00,3,11/9/2022,0
12322,Wimbeldon 2022,11/9/2022 4:00,4,11/9/2022,0
12323,Wimbeldon 2022,11/9/2022 5:00,5,11/9/2022,0
12324,Wimbeldon 2022,11/9/2022 6:00,6,11/9/2022,0
12325,Wimbeldon 2022,11/9/2022 7:00,7,11/9/2022,0
12326,Wimbeldon 2022,11/9/2022 8:00,8,11/9/2022,0
12327,Wimbeldon 2022,11/9/2022 9:00,9,11/9/2022,0
12328,Wimbeldon 2022,11/9/2022 10:00,10,11/9/2022,0
12329,Wimbeldon 2022,11/9/2022 11:00,11,11/9/2022,1
12330,Wimbeldon 2022,11/9/2022 12:00,12,11/9/2022,0
12331,Wimbeldon 2022,11/9/2022 13:00,13,11/9/2022,0
12332,Wimbeldon 2022,11/9/2022 14:00,14,11/9/2022,0
12333,Wimbeldon 2022,11/9/2022 15:00,15,11/9/2022,0
12334,Wimbeldon 2022,11/9/2022 16:00,16,11/9/2022,0
12335,Wimbeldon 2022,11/9/2022 17:00,17,11/9/2022,0
12336,Wimbeldon 2022,11/9/2022 18:00,18,11/9/2022,0
12337,Wimbeldon 2022,11/9/2022 19:00,19,11/9/2022,0
12338,Wimbeldon 2022,11/9/2022 20:00,20,11/9/2022,0
12339,Wimbeldon 2022,11/9/2022 21:00,21,11/9/2022,0
12340,Wimbeldon 2022,11/9/2022 22:00,22,11/9/2022,0
12341,Wimbeldon 2022,11/9/2022 23:00,23,11/9/2022,0
12342,Wimbeldon 2022,11/10/2022 0:00,0,11/10/2022,0
12343,Wimbeldon 2022,11/10/2022 1:00,1,11/10/2022,0
12344,Wimbeldon 2022,11/10/2022 2:00,2,11/10/2022,0
12345,Wimbeldon 2022,11/10/2022 3:00,3,11/10/2022,0
12346,Wimbeldon 2022,11/10/2022 4:00,4,11/10/2022,0
12347,Wimbeldon 2022,11/10/2022 5:00,5,11/10/2022,0
12348,Wimbeldon 2022,11/10/2022 6:00,6,11/10/2022,0
12349,Wimbeldon 2022,11/10/2022 7:00,7,11/10/2022,0
12350,Wimbeldon 2022,11/10/2022 8:00,8,11/10/2022,0
12351,Wimbeldon 2022,11/10/2022 9:00,9,11/10/2022,0
12352,Wimbeldon 2022,11/10/2022 10:00,10,11/10/2022,0
12353,Wimbeldon 2022,11/10/2022 11:00,11,11/10/2022,0
12354,Wimbeldon 2022,11/10/2022 12:00,12,11/10/2022,0
12355,Wimbeldon 2022,11/10/2022 13:00,13,11/10/2022,0
12356,Wimbeldon 2022,11/10/2022 14:00,14,11/10/2022,0
12357,Wimbeldon 2022,11/10/2022 15:00,15,11/10/2022,0
12358,Wimbeldon 2022,11/10/2022 16:00,16,11/10/2022,0
12359,Wimbeldon 2022,11/10/2022 17:00,17,11/10/2022,0
12360,Wimbeldon 2022,11/10/2022 18:00,18,11/10/2022,0
12361,Wimbeldon 2022,11/10/2022 19:00,19,11/10/2022,0
12362,Wimbeldon 2022,11/10/2022 20:00,20,11/10/2022,0
12363,Wimbeldon 2022,11/10/2022 21:00,21,11/10/2022,0
12364,Wimbeldon 2022,11/10/2022 22:00,22,11/10/2022,0
12365,Wimbeldon 2022,11/10/2022 23:00,23,11/10/2022,0
12366,Wimbeldon 2022,11/11/2022 0:00,0,11/11/2022,0
12367,Wimbeldon 2022,11/11/2022 1:00,1,11/11/2022,0
12368,Wimbeldon 2022,11/11/2022 2:00,2,11/11/2022,0
12369,Wimbeldon 2022,11/11/2022 3:00,3,11/11/2022,0
12370,Wimbeldon 2022,11/11/2022 4:00,4,11/11/2022,0
12371,Wimbeldon 2022,11/11/2022 5:00,5,11/11/2022,0
12372,Wimbeldon 2022,11/11/2022 6:00,6,11/11/2022,0
12373,Wimbeldon 2022,11/11/2022 7:00,7,11/11/2022,0
12374,Wimbeldon 2022,11/11/2022 8:00,8,11/11/2022,0
12375,Wimbeldon 2022,11/11/2022 9:00,9,11/11/2022,0
12376,Wimbeldon 2022,11/11/2022 10:00,10,11/11/2022,0
12377,Wimbeldon 2022,11/11/2022 11:00,11,11/11/2022,1
12378,Wimbeldon 2022,11/11/2022 12:00,12,11/11/2022,0
12379,Wimbeldon 2022,11/11/2022 13:00,13,11/11/2022,0
12380,Wimbeldon 2022,11/11/2022 14:00,14,11/11/2022,0
12381,Wimbeldon 2022,11/11/2022 15:00,15,11/11/2022,0
12382,Wimbeldon 2022,11/11/2022 16:00,16,11/11/2022,0
12383,Wimbeldon 2022,11/11/2022 17:00,17,11/11/2022,0
12384,Wimbeldon 2022,11/11/2022 18:00,18,11/11/2022,0
12385,Wimbeldon 2022,11/11/2022 19:00,19,11/11/2022,0
12386,Wimbeldon 2022,11/11/2022 20:00,20,11/11/2022,0
12387,Wimbeldon 2022,11/11/2022 21:00,21,11/11/2022,0
12388,Wimbeldon 2022,11/11/2022 22:00,22,11/11/2022,0
12389,Wimbeldon 2022,11/11/2022 23:00,23,11/11/2022,0
12390,Wimbeldon 2022,11/12/2022 0:00,0,11/12/2022,0
12391,Wimbeldon 2022,11/12/2022 1:00,1,11/12/2022,0
12392,Wimbeldon 2022,11/12/2022 2:00,2,11/12/2022,0
12393,Wimbeldon 2022,11/12/2022 3:00,3,11/12/2022,0
12394,Wimbeldon 2022,11/12/2022 4:00,4,11/12/2022,0
12395,Wimbeldon 2022,11/12/2022 5:00,5,11/12/2022,0
12396,Wimbeldon 2022,11/12/2022 6:00,6,11/12/2022,0
12397,Wimbeldon 2022,11/12/2022 7:00,7,11/12/2022,0
12398,Wimbeldon 2022,11/12/2022 8:00,8,11/12/2022,0
12399,Wimbeldon 2022,11/12/2022 9:00,9,11/12/2022,0
12400,Wimbeldon 2022,11/12/2022 10:00,10,11/12/2022,0
12401,Wimbeldon 2022,11/12/2022 11:00,11,11/12/2022,0
12402,Wimbeldon 2022,11/12/2022 12:00,12,11/12/2022,0
12403,Wimbeldon 2022,11/12/2022 13:00,13,11/12/2022,0
12404,Wimbeldon 2022,11/12/2022 14:00,14,11/12/2022,0
12405,Wimbeldon 2022,11/12/2022 15:00,15,11/12/2022,0
12406,Wimbeldon 2022,11/12/2022 16:00,16,11/12/2022,0
12407,Wimbeldon 2022,11/12/2022 17:00,17,11/12/2022,0
12408,Wimbeldon 2022,11/12/2022 18:00,18,11/12/2022,0
12409,Wimbeldon 2022,11/12/2022 19:00,19,11/12/2022,0
12410,Wimbeldon 2022,11/12/2022 20:00,20,11/12/2022,0
12411,Wimbeldon 2022,11/12/2022 21:00,21,11/12/2022,0
12412,Wimbeldon 2022,11/12/2022 22:00,22,11/12/2022,0
12413,Wimbeldon 2022,11/12/2022 23:00,23,11/12/2022,0
12414,Wimbeldon 2022,11/13/2022 0:00,0,11/13/2022,0
12415,Wimbeldon 2022,11/13/2022 1:00,1,11/13/2022,0
12416,Wimbeldon 2022,11/13/2022 2:00,2,11/13/2022,0
12417,Wimbeldon 2022,11/13/2022 3:00,3,11/13/2022,0
12418,Wimbeldon 2022,11/13/2022 4:00,4,11/13/2022,0
12419,Wimbeldon 2022,11/13/2022 5:00,5,11/13/2022,0
12420,Wimbeldon 2022,11/13/2022 6:00,6,11/13/2022,0
12421,Wimbeldon 2022,11/13/2022 7:00,7,11/13/2022,0
12422,Wimbeldon 2022,11/13/2022 8:00,8,11/13/2022,0
12423,Wimbeldon 2022,11/13/2022 9:00,9,11/13/2022,0
12424,Wimbeldon 2022,11/13/2022 10:00,10,11/13/2022,0
12425,Wimbeldon 2022,11/13/2022 11:00,11,11/13/2022,1
12426,Wimbeldon 2022,11/13/2022 12:00,12,11/13/2022,0
12427,Wimbeldon 2022,11/13/2022 13:00,13,11/13/2022,0
12428,Wimbeldon 2022,11/13/2022 14:00,14,11/13/2022,0
12429,Wimbeldon 2022,11/13/2022 15:00,15,11/13/2022,0
12430,Wimbeldon 2022,11/13/2022 16:00,16,11/13/2022,0
12431,Wimbeldon 2022,11/13/2022 17:00,17,11/13/2022,0
12432,Wimbeldon 2022,11/13/2022 18:00,18,11/13/2022,0
12433,Wimbeldon 2022,11/13/2022 19:00,19,11/13/2022,0
12434,Wimbeldon 2022,11/13/2022 20:00,20,11/13/2022,0
12435,Wimbeldon 2022,11/13/2022 21:00,21,11/13/2022,0
12436,Wimbeldon 2022,11/13/2022 22:00,22,11/13/2022,0
12437,Wimbeldon 2022,11/13/2022 23:00,23,11/13/2022,0
12438,Wimbeldon 2022,11/14/2022 0:00,0,11/14/2022,0
12439,Wimbeldon 2022,11/14/2022 1:00,1,11/14/2022,0
12440,Wimbeldon 2022,11/14/2022 2:00,2,11/14/2022,0
12441,Wimbeldon 2022,11/14/2022 3:00,3,11/14/2022,0
12442,Wimbeldon 2022,11/14/2022 4:00,4,11/14/2022,0
12443,Wimbeldon 2022,11/14/2022 5:00,5,11/14/2022,0
12444,Wimbeldon 2022,11/14/2022 6:00,6,11/14/2022,0
12445,Wimbeldon 2022,11/14/2022 7:00,7,11/14/2022,0
12446,Wimbeldon 2022,11/14/2022 8:00,8,11/14/2022,0
12447,Wimbeldon 2022,11/14/2022 9:00,9,11/14/2022,0
12448,Wimbeldon 2022,11/14/2022 10:00,10,11/14/2022,0
12449,Wimbeldon 2022,11/14/2022 11:00,11,11/14/2022,0
12450,Wimbeldon 2022,11/14/2022 12:00,12,11/14/2022,0
12451,Wimbeldon 2022,11/14/2022 13:00,13,11/14/2022,0
12452,Wimbeldon 2022,11/14/2022 14:00,14,11/14/2022,0
12453,Wimbeldon 2022,11/14/2022 15:00,15,11/14/2022,0
12454,Wimbeldon 2022,11/14/2022 16:00,16,11/14/2022,0
12455,Wimbeldon 2022,11/14/2022 17:00,17,11/14/2022,0
12456,Wimbeldon 2022,11/14/2022 18:00,18,11/14/2022,0
12457,Wimbeldon 2022,11/14/2022 19:00,19,11/14/2022,0
12458,Wimbeldon 2022,11/14/2022 20:00,20,11/14/2022,0
12459,Wimbeldon 2022,11/14/2022 21:00,21,11/14/2022,0
12460,Wimbeldon 2022,11/14/2022 22:00,22,11/14/2022,0
12461,Wimbeldon 2022,11/14/2022 23:00,23,11/14/2022,0
